Flight Number,Type,Status,Departure IATA Code,Departure ICAO Code,Scheduled Time,Actual Time,Arrival IATA Code,Arrival ICAO Code,Arrival Estimated Time,Days,Month,Year,Hour
670,departure,active,khi,opkc,2024-07-06 07:00:00,2024-07-06 07:05:00,isb,opis,2024-07-06 08:41:00,6,Jul,2024,7
5578,departure,active,khi,opkc,2024-07-04 10:40:00,2024-07-04 10:46:00,doh,othh,2024-07-04 10:45:00,4,Jul,2024,10
8052,departure,active,khi,opkc,2024-07-06 12:10:00,,mct,ooms,,6,Jul,2024,12
455,departure,active,khi,opkc,2024-07-03 07:15:00,2024-07-03 07:31:00,kdu,opsd,2024-07-03 09:28:00,3,Jul,2024,7
8300,departure,active,khi,opkc,2024-07-05 06:30:00,2024-07-05 07:05:00,isb,opis,2024-07-05 08:35:00,5,Jul,2024,6
219,departure,active,khi,opkc,2024-07-05 22:25:00,2024-07-05 22:51:00,njf,orni,2024-07-06 00:13:00,5,Jul,2024,22
607,departure,active,khi,opkc,2024-07-02 02:45:00,2024-07-02 02:53:00,dxb,omdb,2024-07-02 03:25:00,2,Jul,2024,2
6181,departure,active,khi,opkc,2024-07-03 10:25:00,2024-07-03 10:29:00,doh,othh,2024-07-03 10:28:00,3,Jul,2024,10
7573,departure,active,khi,opkc,2024-07-02 22:55:00,2024-07-02 23:07:00,dxb,omdb,2024-07-02 23:41:00,2,Jul,2024,22
607,departure,active,khi,opkc,2024-07-03 02:45:00,2024-07-03 03:03:00,dxb,omdb,2024-07-03 03:38:00,3,Jul,2024,2
314,departure,active,khi,opkc,2024-07-05 06:00:00,2024-07-05 06:20:00,ruh,oerk,2024-07-05 07:07:00,5,Jul,2024,6
709,departure,active,khi,opkc,2024-07-08 13:30:00,2024-07-08 13:44:00,ruh,oerk,2024-07-08 14:26:00,8,Jul,2024,13
2107,departure,active,khi,opkc,2024-07-07 23:55:00,2024-07-08 00:17:00,dxb,omdb,2024-07-08 00:56:00,7,Jul,2024,23
222,departure,active,khi,opkc,2024-07-10 04:55:00,2024-07-10 04:59:00,auh,omaa,2024-07-10 05:42:00,10,Jul,2024,4
714,departure,cancelled,khi,opkc,2024-07-08 01:55:00,,jed,oejn,,8,Jul,2024,1
8192,departure,active,khi,opkc,2024-07-06 10:25:00,2024-07-06 10:29:00,doh,othh,2024-07-06 10:28:00,6,Jul,2024,10
508,departure,active,khi,opkc,2024-07-02 03:20:00,2024-07-02 03:30:00,kwi,okkk,2024-07-02 04:08:00,2,Jul,2024,3
2113,departure,active,khi,opkc,2024-07-01 16:40:00,2024-07-01 17:00:00,dxb,omdb,2024-07-01 17:41:00,1,Jul,2024,16
213,departure,active,khi,opkc,2024-07-03 02:30:00,2024-07-03 03:06:00,dxb,omdb,2024-07-03 03:53:00,3,Jul,2024,2
332,departure,active,khi,opkc,2024-07-09 04:55:00,2024-07-09 05:14:00,dxb,omdb,2024-07-09 05:59:00,9,Jul,2024,4
601,departure,active,khi,opkc,2024-07-02 12:15:00,2024-07-02 12:35:00,dxb,omdb,2024-07-02 13:10:00,2,Jul,2024,12
502,departure,active,khi,opkc,2024-07-01 14:50:00,2024-07-01 15:39:00,isb,opis,2024-07-01 17:01:00,1,Jul,2024,14
6181,departure,active,khi,opkc,2024-07-05 10:25:00,2024-07-05 10:57:00,doh,othh,2024-07-05 11:00:00,5,Jul,2024,10
536,departure,active,khi,opkc,2024-07-01 18:00:00,2024-07-01 18:00:00,skz,opsk,2024-07-01 18:59:00,1,Jul,2024,18
549,departure,active,khi,opkc,2024-07-10 03:00:00,2024-07-10 03:32:00,shj,omsj,2024-07-10 04:12:00,10,Jul,2024,3
851,departure,active,khi,opkc,2024-07-08 08:30:00,2024-07-08 08:38:00,uet,opqt,2024-07-08 09:42:00,8,Jul,2024,8
5576,departure,active,khi,opkc,2024-07-08 04:00:00,2024-07-08 04:07:00,doh,othh,2024-07-08 04:06:00,8,Jul,2024,4
547,departure,active,khi,opkc,2024-07-06 17:20:00,2024-07-06 17:33:00,shj,omsj,2024-07-06 18:13:00,6,Jul,2024,17
200,departure,cancelled,khi,opkc,2024-07-07 13:15:00,,isb,opis,,7,Jul,2024,13
865,departure,active,khi,opkc,2024-07-05 12:30:00,,pew,opps,,5,Jul,2024,12
7019,departure,active,khi,opkc,2024-07-02 11:40:00,,med,oema,,2,Jul,2024,11
6026,departure,active,khi,opkc,2024-07-04 10:40:00,2024-07-04 10:46:00,doh,othh,2024-07-04 10:45:00,4,Jul,2024,10
607,departure,active,khi,opkc,2024-07-10 02:45:00,2024-07-10 02:58:00,dxb,omdb,2024-07-10 03:30:00,10,Jul,2024,2
6026,departure,active,khi,opkc,2024-07-02 10:25:00,2024-07-02 10:33:00,doh,othh,2024-07-02 10:32:00,2,Jul,2024,10
6181,departure,active,khi,opkc,2024-07-07 10:25:00,2024-07-07 10:52:00,doh,othh,2024-07-07 10:53:00,7,Jul,2024,10
7907,departure,active,khi,opkc,2024-07-02 04:00:00,2024-07-02 04:18:00,doh,othh,2024-07-02 04:16:00,2,Jul,2024,4
7909,departure,active,khi,opkc,2024-07-08 10:25:00,,doh,othh,,8,Jul,2024,10
6175,departure,active,khi,opkc,2024-07-02 04:00:00,2024-07-02 04:18:00,doh,othh,2024-07-02 04:16:00,2,Jul,2024,4
4357,departure,active,khi,opkc,2024-07-10 02:30:00,2024-07-10 02:44:00,dxb,omdb,2024-07-10 03:28:00,10,Jul,2024,2
3159,departure,active,khi,opkc,2024-07-02 20:55:00,2024-07-02 21:00:00,bah,obbi,2024-07-02 21:18:00,2,Jul,2024,20
840,departure,active,khi,opkc,2024-07-04 09:55:00,2024-07-04 09:58:00,lhe,opla,2024-07-04 11:24:00,4,Jul,2024,9
110,departure,active,khi,opkc,2024-07-03 18:10:00,2024-07-03 18:27:00,dxb,omdb,2024-07-03 19:15:00,3,Jul,2024,18
8192,departure,active,khi,opkc,2024-07-07 10:25:00,2024-07-07 10:52:00,doh,othh,2024-07-07 10:53:00,7,Jul,2024,10
330,departure,active,khi,opkc,2024-07-02 21:20:00,,mux,opmt,,2,Jul,2024,21
9068,departure,unknown,khi,opkc,2024-07-01 21:10:00,,kmg,zppp,,1,Jul,2024,21
208,departure,active,khi,opkc,2024-07-01 20:00:00,2024-07-01 20:14:00,isb,opis,2024-07-01 21:51:00,1,Jul,2024,20
522,departure,cancelled,khi,opkc,2024-07-03 13:30:00,,lhe,opla,,3,Jul,2024,13
308,departure,active,khi,opkc,2024-07-05 16:00:00,2024-07-05 16:11:00,isb,opis,2024-07-05 17:45:00,5,Jul,2024,16
402,departure,active,khi,opkc,2024-07-08 13:00:00,2024-07-08 12:14:00,lhe,opla,2024-07-08 13:40:00,8,Jul,2024,13
123,departure,active,khi,opkc,2024-07-01 13:00:00,2024-07-01 13:12:00,isb,opis,2024-07-01 14:44:00,1,Jul,2024,13
846,departure,active,khi,opkc,2024-07-04 17:45:00,2024-07-04 18:01:00,lhe,opla,2024-07-04 19:26:00,4,Jul,2024,17
709,departure,active,khi,opkc,2024-07-06 06:00:00,2024-07-06 06:03:00,ist,ltfm,2024-07-06 09:15:00,6,Jul,2024,6
205,departure,active,khi,opkc,2024-07-04 19:45:00,,dxb,omdb,,4,Jul,2024,19
2111,departure,active,khi,opkc,2024-07-02 11:30:00,,dxb,omdb,,2,Jul,2024,11
3159,departure,active,khi,opkc,2024-07-09 20:55:00,2024-07-09 20:56:00,bah,obbi,2024-07-09 21:10:00,9,Jul,2024,20
330,departure,active,khi,opkc,2024-07-06 19:30:00,,mux,opmt,,6,Jul,2024,19
4357,departure,active,khi,opkc,2024-07-03 02:30:00,2024-07-03 03:06:00,dxb,omdb,2024-07-03 03:53:00,3,Jul,2024,2
330,departure,active,khi,opkc,2024-07-03 23:55:00,2024-07-03 23:58:00,dxb,omdb,2024-07-04 00:43:00,3,Jul,2024,23
611,departure,active,khi,opkc,2024-07-09 10:25:00,2024-07-09 10:39:00,doh,othh,2024-07-09 10:34:00,9,Jul,2024,10
1888,departure,active,isb,opis,2023-07-28 09:40:00,2023-07-28 09:49:00,urc,zwww,2023-07-28 15:06:00,28,Jul,2023,9
6008,departure,active,isb,opis,2023-07-31 09:40:00,2023-07-31 09:46:00,urc,zwww,2023-07-31 15:04:00,31,Jul,2023,9
232,departure,active,isb,opis,2023-07-27 04:30:00,,auh,omaa,,27,Jul,2023,4
316,departure,active,isb,opis,2023-07-25 04:30:00,2023-07-25 05:05:00,ruh,oerk,2023-07-25 06:54:00,25,Jul,2023,4
723,departure,active,isb,opis,2023-07-26 10:25:00,,jed,oejn,,26,Jul,2023,10
233,departure,active,isb,opis,2023-08-01 01:10:00,2023-08-01 01:30:00,dxb,omdb,2023-08-01 03:15:00,1,Aug,2023,1
126,departure,active,isb,opis,2023-07-21 22:00:00,2023-07-21 22:09:00,khi,opkc,2023-07-21 23:37:00,21,Jul,2023,22
287,departure,active,isb,opis,2023-07-30 22:55:00,,doh,othh,,30,Jul,2023,22
8127,departure,active,isb,opis,2023-07-31 22:10:00,,doh,othh,,31,Jul,2023,22
207,departure,active,isb,opis,2023-07-23 18:00:00,,khi,opkc,,23,Jul,2023,18
6379,departure,active,isb,opis,2023-07-17 22:10:00,2023-07-17 22:26:00,doh,othh,2023-07-17 23:39:00,17,Jul,2023,22
309,departure,active,isb,opis,2023-07-14 19:00:00,,khi,opkc,,14,Jul,2023,19
291,departure,active,isb,opis,2023-07-18 23:15:00,,mct,ooms,,18,Jul,2023,23
615,departure,active,isb,opis,2023-07-25 03:05:00,2023-07-25 03:09:00,dxb,omdb,2023-07-25 04:53:00,25,Jul,2023,3
894,departure,active,isb,opis,2023-07-17 02:45:00,,kul,wmkk,,17,Jul,2023,2
1572,departure,active,isb,opis,2023-07-30 03:35:00,,doh,othh,,30,Jul,2023,3
615,departure,active,isb,opis,2023-07-21 09:45:00,,doh,othh,,21,Jul,2023,9
6185,departure,active,isb,opis,2023-07-31 03:35:00,,doh,othh,,31,Jul,2023,3
576,departure,active,isb,opis,2023-07-29 22:20:00,,fru,ucfm,,29,Jul,2023,22
309,departure,active,isb,opis,2023-07-17 19:00:00,2023-07-17 19:32:00,khi,opkc,,17,Jul,2023,19
373,departure,active,isb,opis,2023-07-31 07:00:00,,khi,opkc,,31,Jul,2023,7
541,departure,active,isb,opis,2023-07-22 08:30:00,2023-07-22 08:51:00,uet,opqt,2023-07-22 09:54:00,22,Jul,2023,8
291,departure,active,isb,opis,2023-07-15 16:45:00,2023-07-15 17:09:00,mct,ooms,2023-07-15 18:36:00,15,Jul,2023,16
6185,departure,active,isb,opis,2023-07-16 03:35:00,2023-07-16 03:41:00,doh,othh,2023-07-16 04:48:00,16,Jul,2023,3
753,departure,active,isb,opis,2023-07-16 07:50:00,,ruh,oerk,,16,Jul,2023,7
122,departure,active,isb,opis,2023-07-22 10:00:00,2023-07-22 10:18:00,khi,opkc,2023-07-22 11:53:00,22,Jul,2023,10
167,departure,active,isb,opis,2023-07-23 23:55:00,,elq,oegs,,23,Jul,2023,23
671,departure,active,isb,opis,2023-07-28 09:45:00,2023-07-28 10:05:00,khi,opkc,2023-07-28 11:41:00,28,Jul,2023,9
718,departure,active,isb,opis,2023-07-22 10:40:00,,jed,oejn,,22,Jul,2023,10
6028,departure,active,isb,opis,2023-07-23 09:45:00,2023-07-23 10:34:00,doh,othh,,23,Jul,2023,9
7911,departure,active,isb,opis,2023-07-24 09:45:00,2023-07-24 09:52:00,doh,othh,2023-07-24 10:53:00,24,Jul,2023,9
615,departure,active,isb,opis,2023-07-13 09:45:00,,doh,othh,,13,Jul,2023,9
270,departure,active,isb,opis,2023-07-24 17:40:00,,jed,oejn,,24,Jul,2023,17
509,departure,active,isb,opis,2023-07-29 12:10:00,,tuk,optu,,29,Jul,2023,12
801,departure,unknown,isb,opis,2023-07-23 09:45:00,,jed,oejn,,23,Jul,2023,9
613,departure,active,isb,opis,2023-07-19 09:20:00,,dxb,omdb,,19,Jul,2023,9
711,departure,active,isb,opis,2023-07-25 05:05:00,2023-07-25 05:21:00,ist,ltfm,2023-07-25 09:15:00,25,Jul,2023,5
1566,departure,active,isb,opis,2023-07-17 22:10:00,2023-07-17 22:26:00,doh,othh,2023-07-17 23:39:00,17,Jul,2023,22
747,departure,active,isb,opis,2023-07-19 14:50:00,,med,oema,,19,Jul,2023,14
5711,departure,active,isb,opis,2023-07-19 05:05:00,,ist,ltfm,,19,Jul,2023,5
711,departure,active,isb,opis,2023-07-17 05:05:00,,ist,ltfm,,17,Jul,2023,5
251,departure,active,isb,opis,2023-07-18 07:30:00,,kdu,opsd,,18,Jul,2023,7
245,departure,active,isb,opis,2023-07-22 10:45:00,,dmm,oedf,,22,Jul,2023,10
946,departure,active,isb,opis,2023-07-13 20:30:00,2023-07-13 20:59:00,khi,opkc,2023-07-13 22:42:00,13,Jul,2023,20
723,departure,active,isb,opis,2023-07-14 10:25:00,,jed,oejn,,14,Jul,2023,10
232,departure,active,isb,opis,2023-07-17 04:30:00,2023-07-17 04:53:00,auh,omaa,2023-07-17 06:44:00,17,Jul,2023,4
673,departure,active,isb,opis,2023-07-14 15:40:00,2023-07-14 15:48:00,khi,opkc,2023-07-14 17:20:00,14,Jul,2023,15
6034,departure,active,isb,opis,2023-07-18 03:35:00,2023-07-18 03:46:00,doh,othh,2023-07-18 04:50:00,18,Jul,2023,3
217,departure,active,isb,opis,2023-07-23 10:20:00,,auh,omaa,,23,Jul,2023,10
181,departure,active,isb,opis,2023-07-21 01:10:00,,shj,omsj,,21,Jul,2023,1
207,departure,active,isb,opis,2023-07-13 18:00:00,2023-07-13 18:08:00,khi,opkc,2023-07-13 19:43:00,13,Jul,2023,18
207,departure,active,isb,opis,2023-07-17 18:00:00,2023-07-17 18:12:00,khi,opkc,2023-07-17 19:47:00,17,Jul,2023,18
270,departure,active,isb,opis,2023-07-23 17:40:00,,jed,oejn,,23,Jul,2023,17
503,departure,active,isb,opis,2023-07-18 15:30:00,2023-07-18 15:44:00,khi,opkc,2023-07-18 17:05:00,18,Jul,2023,15
512,departure,active,isb,opis,2023-07-16 05:40:00,,kwi,okkk,,16,Jul,2023,5
613,departure,active,isb,opis,2023-07-16 22:10:00,2023-07-16 22:21:00,doh,othh,2023-07-16 23:35:00,16,Jul,2023,22
211,departure,active,isb,opis,2023-07-18 14:55:00,2023-07-18 15:19:00,dxb,omdb,2023-07-18 17:00:00,18,Jul,2023,14
316,departure,active,isb,opis,2023-07-18 04:30:00,,ruh,oerk,,18,Jul,2023,4
6034,departure,active,isb,opis,2023-07-22 03:35:00,2023-07-22 04:05:00,doh,othh,2023-07-22 04:57:00,22,Jul,2023,3
915,departure,active,isb,opis,2023-07-24 04:20:00,,med,oema,,24,Jul,2023,4
122,departure,active,isb,opis,2023-07-13 10:00:00,,khi,opkc,,13,Jul,2023,10
631,departure,active,isb,opis,2023-07-21 15:40:00,,skz,opsk,,21,Jul,2023,15
1566,departure,active,isb,opis,2023-07-30 22:10:00,,doh,othh,,30,Jul,2023,22
270,departure,active,isb,opis,2023-07-13 17:40:00,,jed,oejn,,13,Jul,2023,17
613,departure,active,isb,opis,2023-07-15 09:20:00,,dxb,omdb,,15,Jul,2023,9
673,departure,active,isb,opis,2023-07-22 15:40:00,,khi,opkc,,22,Jul,2023,15
6635,departure,active,isb,opis,2023-07-21 09:45:00,,doh,othh,,21,Jul,2023,9
6379,departure,active,isb,opis,2023-07-24 22:10:00,,doh,othh,,24,Jul,2023,22
675,departure,active,isb,opis,2023-07-17 21:30:00,,khi,opkc,,17,Jul,2023,21
4613,departure,active,isb,opis,2023-07-18 15:45:00,2023-07-18 15:39:00,mct,ooms,2023-07-18 17:11:00,18,Jul,2023,15
3892,departure,active,isb,opis,2023-07-24 19:30:00,,auh,omaa,,24,Jul,2023,19
711,departure,active,isb,opis,2023-07-26 05:05:00,2023-07-26 05:44:00,ist,ltfm,,26,Jul,2023,5
7911,departure,active,isb,opis,2023-07-25 09:45:00,2023-07-25 10:21:00,doh,othh,2023-07-25 11:27:00,25,Jul,2023,9
6635,departure,active,isb,opis,2023-07-27 09:45:00,,doh,othh,,27,Jul,2023,9
633,departure,active,isb,opis,2023-07-21 03:35:00,2023-07-21 03:55:00,doh,othh,2023-07-21 05:05:00,21,Jul,2023,3
727,departure,active,isb,opis,2023-07-15 03:05:00,2023-07-15 03:31:00,jed,oejn,2023-07-15 06:03:00,15,Jul,2023,3
727,departure,active,isb,opis,2023-07-27 03:05:00,2023-07-27 03:50:00,jed,oejn,2023-07-27 06:22:00,27,Jul,2023,3
869,departure,active,isb,opis,2023-07-29 09:50:00,,rkt,omrk,,29,Jul,2023,9
6185,departure,active,isb,opis,2023-07-19 03:35:00,,doh,othh,,19,Jul,2023,3
8127,departure,active,isb,opis,2023-07-17 22:10:00,2023-07-17 22:26:00,doh,othh,2023-07-17 23:39:00,17,Jul,2023,22
5711,departure,active,isb,opis,2023-07-13 05:05:00,,ist,ltfm,,13,Jul,2023,5
5580,departure,active,isb,opis,2023-07-23 22:10:00,,doh,othh,,23,Jul,2023,22
6372,departure,active,isb,opis,2023-07-20 09:45:00,,doh,othh,,20,Jul,2023,9
210,departure,active,isb,opis,2023-07-15 02:50:00,,dxb,omdb,,15,Jul,2023,2
701,departure,active,isb,opis,2023-07-28 14:35:00,,dxb,omdb,,28,Jul,2023,14
605,departure,active,isb,opis,2023-07-26 10:00:00,,gil,opgt,,26,Jul,2023,10
946,departure,active,isb,opis,2023-07-23 20:30:00,2023-07-23 20:32:00,khi,opkc,2023-07-23 22:14:00,23,Jul,2023,20
309,departure,active,isb,opis,2023-07-24 19:00:00,,khi,opkc,,24,Jul,2023,19
671,departure,active,isb,opis,2023-07-16 09:45:00,2023-07-16 09:59:00,khi,opkc,2023-07-16 11:34:00,16,Jul,2023,9
369,departure,active,isb,opis,2023-07-26 16:00:00,,khi,opkc,,26,Jul,2023,16
6034,departure,active,isb,opis,2023-07-17 03:35:00,2023-07-17 03:44:00,doh,othh,2023-07-17 04:48:00,17,Jul,2023,3
245,departure,active,isb,opis,2023-07-20 10:45:00,,dmm,oedf,,20,Jul,2023,10
6034,departure,active,isb,opis,2023-07-16 03:35:00,2023-07-16 03:41:00,doh,othh,2023-07-16 04:48:00,16,Jul,2023,3
245,departure,active,isb,opis,2023-07-17 19:10:00,,dmm,oedf,,17,Jul,2023,19
201,departure,unknown,isb,opis,2023-07-18 10:30:00,,khi,opkc,,18,Jul,2023,10
2496,departure,active,isb,opis,2023-07-26 22:10:00,2023-07-26 22:34:00,doh,othh,2023-07-26 23:50:00,26,Jul,2023,22
1888,departure,active,isb,opis,2023-07-31 09:40:00,2023-07-31 09:46:00,urc,zwww,2023-07-31 15:04:00,31,Jul,2023,9
1572,departure,active,isb,opis,2023-07-21 03:35:00,2023-07-21 03:55:00,doh,othh,2023-07-21 05:05:00,21,Jul,2023,3
841,departure,active,isb,opis,2023-07-27 16:55:00,,jed,oejn,,27,Jul,2023,16
3930,departure,active,isb,opis,2023-07-26 04:30:00,,auh,omaa,,26,Jul,2023,4
711,departure,active,isb,opis,2023-07-19 05:05:00,,ist,ltfm,,19,Jul,2023,5
210,departure,active,isb,opis,2023-07-27 02:50:00,,dxb,omdb,,27,Jul,2023,2
251,departure,active,isb,opis,2023-07-21 08:00:00,,kdu,opsd,,21,Jul,2023,8
187,departure,active,isb,opis,2023-07-16 19:40:00,,bah,obbi,,16,Jul,2023,19
807,departure,active,isb,opis,2023-07-22 10:15:00,,ruh,oerk,,22,Jul,2023,10
701,departure,active,isb,opis,2023-07-16 14:35:00,,dxb,omdb,,16,Jul,2023,14
316,departure,active,isb,opis,2023-08-01 04:30:00,,ruh,oerk,,1,Aug,2023,4
6008,departure,active,isb,opis,2023-07-24 09:40:00,2023-07-24 09:47:00,urc,zwww,2023-07-24 15:02:00,24,Jul,2023,9
6413,departure,active,isb,opis,2023-07-26 22:10:00,2023-07-26 22:34:00,doh,othh,2023-07-26 23:50:00,26,Jul,2023,22
3892,departure,active,isb,opis,2023-07-31 19:30:00,,auh,omaa,,31,Jul,2023,19
234,departure,active,isb,opis,2023-07-29 19:30:00,,auh,omaa,,29,Jul,2023,19
4611,departure,active,isb,opis,2023-07-31 10:00:00,2023-07-31 10:04:00,mct,ooms,2023-07-31 11:38:00,31,Jul,2023,10
8311,departure,active,isb,opis,2023-07-21 03:35:00,2023-07-21 03:55:00,doh,othh,2023-07-21 05:05:00,21,Jul,2023,3
6028,departure,active,isb,opis,2023-07-17 09:45:00,,doh,othh,,17,Jul,2023,9
232,departure,active,isb,opis,2023-07-20 04:30:00,,auh,omaa,,20,Jul,2023,4
2496,departure,active,isb,opis,2023-07-19 22:10:00,,doh,othh,,19,Jul,2023,22
124,departure,active,isb,opis,2023-07-24 16:00:00,2023-07-24 16:12:00,khi,opkc,2023-07-24 17:48:00,24,Jul,2023,16
350,departure,active,isb,opis,2023-07-24 23:20:00,,bkk,vtbs,,24,Jul,2023,23
5711,departure,active,isb,opis,2023-07-30 05:05:00,,ist,ltfm,,30,Jul,2023,5
3930,departure,active,isb,opis,2023-07-17 04:30:00,2023-07-17 04:53:00,auh,omaa,2023-07-17 06:44:00,17,Jul,2023,4
6185,departure,active,isb,opis,2023-07-22 03:35:00,2023-07-22 04:05:00,doh,othh,2023-07-22 04:57:00,22,Jul,2023,3
6367,departure,active,isb,opis,2023-07-14 16:00:00,,khi,opkc,,14,Jul,2023,16
705,departure,active,isb,opis,2023-07-30 05:50:00,2023-07-30 06:00:00,ist,ltfm,2023-07-30 09:43:00,30,Jul,2023,5
2496,departure,active,isb,opis,2023-07-17 22:10:00,2023-07-17 22:26:00,doh,othh,2023-07-17 23:39:00,17,Jul,2023,22
4611,departure,active,isb,opis,2023-07-28 10:00:00,2023-07-28 10:17:00,mct,ooms,2023-07-28 11:53:00,28,Jul,2023,10
8199,departure,active,isb,opis,2023-07-23 09:45:00,2023-07-23 10:34:00,doh,othh,,23,Jul,2023,9
869,departure,active,isb,opis,2023-07-31 09:50:00,2023-07-31 09:42:00,rkt,omrk,2023-07-31 11:17:00,31,Jul,2023,9
230,departure,active,isb,opis,2023-07-18 10:00:00,2023-07-18 10:13:00,auh,omaa,2023-07-18 12:12:00,18,Jul,2023,10
6185,departure,active,isb,opis,2023-07-20 03:35:00,,doh,othh,,20,Jul,2023,3
753,departure,active,isb,opis,2023-07-21 09:30:00,,ruh,oerk,,21,Jul,2023,9
369,departure,active,isb,opis,2023-07-15 16:00:00,2023-07-15 16:23:00,khi,opkc,2023-07-15 17:58:00,15,Jul,2023,16
6028,departure,active,isb,opis,2023-07-26 09:45:00,,doh,othh,,26,Jul,2023,9
207,departure,active,isb,opis,2023-07-22 18:00:00,,khi,opkc,,22,Jul,2023,18
6379,departure,active,isb,opis,2023-07-26 22:10:00,2023-07-26 22:34:00,doh,othh,2023-07-26 23:50:00,26,Jul,2023,22
503,departure,active,isb,opis,2023-07-25 15:30:00,2023-07-25 15:37:00,khi,opkc,2023-07-25 17:09:00,25,Jul,2023,15
6185,departure,active,isb,opis,2023-07-23 03:35:00,,doh,othh,,23,Jul,2023,3
261,departure,active,isb,opis,2023-07-20 21:50:00,2023-07-20 22:13:00,auh,omaa,2023-07-21 00:05:00,20,Jul,2023,21
6635,departure,active,isb,opis,2023-07-13 09:45:00,,doh,othh,,13,Jul,2023,9
316,departure,active,isb,opis,2023-07-29 04:30:00,2023-07-29 05:03:00,ruh,oerk,2023-07-29 06:52:00,29,Jul,2023,4
605,departure,active,isb,opis,2023-07-20 09:50:00,,gil,opgt,,20,Jul,2023,9
350,departure,active,isb,opis,2023-07-22 23:20:00,,bkk,vtbs,,22,Jul,2023,23
233,departure,active,isb,opis,2023-07-26 01:10:00,2023-07-26 01:16:00,dxb,omdb,2023-07-26 03:00:00,26,Jul,2023,1
373,departure,active,isb,opis,2023-07-17 10:00:00,,khi,opkc,,17,Jul,2023,10
270,departure,active,isb,opis,2023-07-30 17:40:00,,jed,oejn,,30,Jul,2023,17
869,departure,active,isb,opis,2023-07-24 09:50:00,2023-07-24 10:14:00,rkt,omrk,2023-07-24 11:53:00,24,Jul,2023,9
928,departure,active,isb,opis,2023-07-24 16:30:00,2023-07-24 17:02:00,kbl,oakb,2023-07-24 17:13:00,24,Jul,2023,16
6028,departure,active,isb,opis,2023-07-13 09:45:00,,doh,othh,,13,Jul,2023,9
615,departure,active,isb,opis,2023-07-14 09:45:00,,doh,othh,,14,Jul,2023,9
434,departure,active,isb,opis,2023-07-16 14:00:00,,njf,orni,,16,Jul,2023,14
201,departure,active,isb,opis,2023-07-16 10:30:00,2023-07-16 10:42:00,khi,opkc,2023-07-16 12:19:00,16,Jul,2023,10
613,departure,active,isb,opis,2023-07-28 22:10:00,,doh,othh,,28,Jul,2023,22
4611,departure,active,isb,opis,2023-07-19 10:00:00,2023-07-19 10:16:00,mct,ooms,2023-07-19 11:51:00,19,Jul,2023,10
675,departure,active,isb,opis,2023-07-14 21:30:00,2023-07-14 21:39:00,khi,opkc,2023-07-14 23:05:00,14,Jul,2023,21
725,departure,active,isb,opis,2023-07-21 09:10:00,,ruh,oerk,,21,Jul,2023,9
3930,departure,active,isb,opis,2023-07-28 04:30:00,,auh,omaa,,28,Jul,2023,4
841,departure,active,isb,opis,2023-07-24 16:55:00,,jed,oejn,,24,Jul,2023,16
5580,departure,active,isb,opis,2023-07-28 22:10:00,,doh,othh,,28,Jul,2023,22
703,departure,active,isb,opis,2023-07-18 06:10:00,2023-07-18 06:32:00,shj,omsj,2023-07-18 08:13:00,18,Jul,2023,6
5557,departure,active,isb,opis,2023-07-16 03:35:00,2023-07-16 03:41:00,doh,othh,2023-07-16 04:48:00,16,Jul,2023,3
6451,departure,active,isb,opis,2023-07-20 12:30:00,,kdu,opsd,,20,Jul,2023,12
3234,departure,active,isb,opis,2023-07-25 19:30:00,2023-07-25 20:02:00,auh,omaa,2023-07-25 21:53:00,25,Jul,2023,19
945,departure,active,isb,opis,2023-07-20 20:30:00,,khi,opkc,,20,Jul,2023,20
615,departure,active,isb,opis,2023-07-16 09:45:00,,doh,othh,,16,Jul,2023,9
208,departure,active,isb,opis,2023-07-27 05:35:00,,kwi,okkk,,27,Jul,2023,5
7917,departure,active,isb,opis,2023-07-18 03:35:00,2023-07-18 03:46:00,doh,othh,2023-07-18 04:50:00,18,Jul,2023,3
615,departure,active,isb,opis,2023-07-23 03:05:00,2023-07-23 03:28:00,dxb,omdb,,23,Jul,2023,3
8041,departure,cancelled,isb,opis,2023-07-23 19:30:00,,med,oema,,23,Jul,2023,19
1566,departure,active,isb,opis,2023-07-26 22:10:00,2023-07-26 22:34:00,doh,othh,2023-07-26 23:50:00,26,Jul,2023,22
207,departure,active,isb,opis,2023-07-20 18:00:00,,khi,opkc,,20,Jul,2023,18
122,departure,active,isb,opis,2023-07-17 10:00:00,,khi,opkc,,17,Jul,2023,10
703,departure,active,isb,opis,2023-07-15 23:00:00,2023-07-15 23:03:00,shj,omsj,2023-07-16 00:45:00,15,Jul,2023,23
301,departure,active,isb,opis,2023-07-31 10:00:00,,khi,opkc,,31,Jul,2023,10
631,departure,active,isb,opis,2023-07-14 15:40:00,,skz,opsk,,14,Jul,2023,15
124,departure,active,isb,opis,2023-07-15 16:00:00,2023-07-15 16:09:00,khi,opkc,2023-07-15 17:41:00,15,Jul,2023,16
1572,departure,active,isb,opis,2023-07-19 03:35:00,,doh,othh,,19,Jul,2023,3
251,departure,active,isb,opis,2023-07-23 08:00:00,,kdu,opsd,,23,Jul,2023,8
7917,departure,active,isb,opis,2023-07-14 03:35:00,2023-07-14 04:17:00,doh,othh,2023-07-14 05:29:00,14,Jul,2023,3
605,departure,cancelled,isb,opis,2023-07-22 10:00:00,,gil,opgt,,22,Jul,2023,10
